_id,name,category,style,color,price,description,available,stock,isDeleted,image
681a5a8a65e1b2ec7141369b,Classic White Kitchen #9,kitchen,classic,white,897.13,Elegant design meets practical use.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141369c,Modern Wood Child Bedroom #15,child bedroom,modern,wood,3927.35,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141369d,Classic White Living Room #7,living room,classic,white,4621.11,Elegant design meets practical use.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141369e,Boho White Living Room #14,living room,boho,white,4255.84,Blends contemporary aesthetics with everyday functionality.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141369f,Industrial Beige Living Room #13,living room,industrial,beige,3303.12,Elegant design meets practical use.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a0,Boho Black Living Room #12,living room,boho,black,3430.51,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a1,Industrial Wood Living Room #19,living room,industrial,wood,4154.48,Crafted with premium materials and designed for durability.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a2,Boho Black Living Room #13,living room,boho,black,1398.05,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a3,Modern Gray Child Bedroom #13,child bedroom,modern,gray,3979.79,A stylish and comfortable addition to any modern home.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a4,Industrial Green Bathroom #11,bathroom,industrial,green,2871.69,A stylish and comfortable addition to any modern home.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a5,Modern Gray Child Bedroom #14,child bedroom,modern,gray,1513.31,Perfect for small spaces or open layouts.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a6,Classic Green Living Room #14,living room,classic,green,4969.39,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a7,Minimal Wood Kitchen #13,kitchen,minimal,wood,1746.38,Blends contemporary aesthetics with everyday functionality.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a8,Minimal White Child Bedroom #13,child bedroom,minimal,white,3064.1,Crafted with premium materials and designed for durability.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136a9,Modern Cream Bathroom #20,bathroom,modern,cream,2309.98,Crafted with premium materials and designed for durability.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136aa,Classic Blue Child Bedroom #15,child bedroom,classic,blue,1812.83,A stylish and comfortable addition to any modern home.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ab,Modern Gray Living Room #9,living room,modern,gray,652.7,Blends contemporary aesthetics with everyday functionality.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ac,Classic Wood Kitchen #17,kitchen,classic,wood,2805.02,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ad,Industrial White Child Bedroom #12,child bedroom,industrial,white,1922.41,Crafted with premium materials and designed for durability.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ae,Minimal Gray Child Bedroom #11,child bedroom,minimal,gray,2572.1,Crafted with premium materials and designed for durability.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136af,Boho White Living Room #15,living room,boho,white,3025.96,Perfect for small spaces or open layouts.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b0,Classic Blue Bathroom #15,bathroom,classic,blue,1444.01,Elegant design meets practical use.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b1,Minimal Green Bedroom #11,bedroom,minimal,green,3636.81,A stylish and comfortable addition to any modern home.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b2,Boho Blue Kitchen #22,kitchen,boho,blue,3906.29,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b3,Boho Black Kitchen #16,kitchen,boho,black,571.94,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b4,Boho Wood Bathroom #9,bathroom,boho,wood,2644.87,Blends contemporary aesthetics with everyday functionality.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b5,Modern White Bedroom #20,bedroom,modern,white,3654.27,Crafted with premium materials and designed for durability.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b6,Classic White Kitchen #10,kitchen,classic,white,2597.3,Perfect for small spaces or open layouts.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b7,Minimal White Living Room #22,living room,minimal,white,3848.22,Blends contemporary aesthetics with everyday functionality.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b8,Boho Beige Living Room #13,living room,boho,beige,3632.66,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136b9,Industrial Gray Bathroom #13,bathroom,industrial,gray,4895.14,Elegant design meets practical use.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ba,Minimal Wood Bedroom #19,bedroom,minimal,wood,594.25,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136bb,Minimal Cream Child Bedroom #18,child bedroom,minimal,cream,4032.03,Blends contemporary aesthetics with everyday functionality.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136bc,Industrial Cream Kitchen #21,kitchen,industrial,cream,626.81,Crafted with premium materials and designed for durability.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136bd,Boho Gray Living Room #18,living room,boho,gray,4386.75,Perfect for small spaces or open layouts.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136be,Industrial Cream Kitchen #22,kitchen,industrial,cream,4186.98,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136bf,Classic White Living Room #8,living room,classic,white,2336.84,A stylish and comfortable addition to any modern home.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c0,Minimal Wood Bedroom #20,bedroom,minimal,wood,1579.52,Blends contemporary aesthetics with everyday functionality.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c1,Classic Wood Kitchen #18,kitchen,classic,wood,1032.36,Blends contemporary aesthetics with everyday functionality.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c2,Minimal Gray Living Room #14,living room,minimal,gray,3227.47,Blends contemporary aesthetics with everyday functionality.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c3,Industrial Gray Bedroom #6,bedroom,industrial,gray,3960.84,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c4,Boho Blue Living Room #11,living room,boho,blue,1064.39,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c5,Minimal Blue Living Room #13,living room,minimal,blue,2381.89,A stylish and comfortable addition to any modern home.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c6,Classic Black Living Room #11,living room,classic,black,3543.25,Crafted with premium materials and designed for durability.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c7,Boho Beige Living Room #14,living room,boho,beige,4956.5,Elegant design meets practical use.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c8,Modern Blue Bathroom #19,bathroom,modern,blue,541.83,Perfect for small spaces or open layouts.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136c9,Minimal Gray Living Room #15,living room,minimal,gray,3959.91,Crafted with premium materials and designed for durability.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ca,Classic Blue Child Bedroom #16,child bedroom,classic,blue,2926.6,Perfect for small spaces or open layouts.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136cb,Modern Beige Child Bedroom #28,child bedroom,modern,beige,4928.67,Perfect for small spaces or open layouts.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136cc,Modern Blue Kitchen #9,kitchen,modern,blue,1183.64,Crafted with premium materials and designed for durability.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136cd,Classic Green Living Room #15,living room,classic,green,1214.29,Elegant design meets practical use.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136ce,Classic Cream Kitchen #14,kitchen,classic,cream,1065.73,A stylish and comfortable addition to any modern home.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136cf,Classic White Bathroom #16,bathroom,classic,white,4483.42,Blends contemporary aesthetics with everyday functionality.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d0,Industrial Gray Living Room #20,living room,industrial,gray,3327.97,Crafted with premium materials and designed for durability.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d1,Industrial Cream Kitchen #23,kitchen,industrial,cream,3105.69,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d2,Modern Cream Living Room #20,living room,modern,cream,1311.08,Blends contemporary aesthetics with everyday functionality.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d3,Boho Wood Child Bedroom #24,child bedroom,boho,wood,1702.03,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d4,Minimal Gray Living Room #16,living room,minimal,gray,1196.32,Crafted with premium materials and designed for durability.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d5,Industrial Cream Bathroom #16,bathroom,industrial,cream,2568.8,Blends contemporary aesthetics with everyday functionality.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d6,Boho Green Living Room #14,living room,boho,green,2838.33,Elegant design meets practical use.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d7,Classic Blue Bathroom #16,bathroom,classic,blue,2864.29,Perfect for small spaces or open layouts.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d8,Industrial White Bathroom #8,bathroom,industrial,white,862.86,Crafted with premium materials and designed for durability.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136d9,Boho Cream Child Bedroom #13,child bedroom,boho,cream,828.38,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136da,Classic Gray Child Bedroom #15,child bedroom,classic,gray,3322.9,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136db,Modern Cream Bathroom #21,bathroom,modern,cream,3702.44,Perfect for small spaces or open layouts.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136dc,Minimal Gray Bathroom #13,bathroom,minimal,gray,3278.15,Perfect for small spaces or open layouts.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136dd,Modern White Living Room #6,living room,modern,white,4897.99,A stylish and comfortable addition to any modern home.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136de,Modern Green Child Bedroom #19,child bedroom,modern,green,4600.08,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136df,Minimal Green Kitchen #17,kitchen,minimal,green,4032.46,A stylish and comfortable addition to any modern home.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e0,Classic Beige Bedroom #10,bedroom,classic,beige,3619.28,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e1,Classic Beige Bedroom #11,bedroom,classic,beige,4693.87,Elegant design meets practical use.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e2,Minimal Gray Child Bedroom #12,child bedroom,minimal,gray,3657.89,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e3,Minimal Wood Bedroom #21,bedroom,minimal,wood,3474.7,Perfect for small spaces or open layouts.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e4,Modern Blue Kitchen #10,kitchen,modern,blue,1137.71,A stylish and comfortable addition to any modern home.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e5,Modern Blue Bedroom #8,bedroom,modern,blue,3989.62,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e6,Boho Gray Bathroom #15,bathroom,boho,gray,1990.62,Perfect for small spaces or open layouts.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e7,Minimal Blue Living Room #14,living room,minimal,blue,4809.73,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e8,Industrial White Bedroom #20,bedroom,industrial,white,3994.62,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714136e9,Boho Blue Kitchen #23,kitchen,boho,blue,2628.29,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
